Total Loan Repayment,合計ローンの返済
Total Message(s),全メッセージ
Total Monthly Sales,月間総売上高
Total Net Weight,総正味重量
Total Number of Booked Depreciations,計上済み減価償却の合計回数 
Total Number of Booked Depreciations ,計上済み減価償却の合計回数 
Total Number of Depreciations,減価償却の合計数
Total Only,合計
Total Operating Cost,営業費合計
Total Operation Time,合計工程時間
Total Order Considered,検討された注文合計
Total Order Value,注文価値合計
Total Orders,総注文数
Total Other Charges,合計手数料
Total Outgoing,出費総額
Total Outgoing Bills,発行請求の合計
Total Outgoing Emails,送信メール合計
Total Outgoing Payment,支払 合計
Total Outgoing Value,支出価値合計
Total Outgoing Value (Consumption),合計出庫額 (消費)
Total Outstanding,残高の総額
Total Outstanding Amount,残高合計
Total Outstanding: {0},総残高：{0}
Total Pages,合計ページ数
Total Paid Amount,支出額合計
Total Parents Teacher Meeting,トータルペアレント教師ミーティング
Total Payment,支払 合計
Total Payment Amount,支払金額 合計
Total Payment Amount in Payment Schedule must be equal to Grand / Rounded Total,支払スケジュールの総支払額は、総額/丸め合計と等しくなければなりません
Total Payment Request amount cannot be greater than {0} amount,支払い要求の合計額は{0}を超えることはできません
Total Payments,総支払い
Total Picked Quantity {0} is more than ordered qty {1}. You can set the Over Picking Allowance in Stock Settings.,合計ピッキング数量{0}は注文数量{1}より多いです。在庫設定で過剰ピッキング許容額を設定できます。
Total Planned Qty,計画総数
Total Principal Amount,総プリンシパル金額
Total Produced Qty,総生産数量
Total Projected Qty,合計予測数量
Total Purchase Amount,合計仕入
Total Purchase Cost (via Purchase Invoice),総仕入費用（仕入請求書経由）
Total Purchase Cost has been updated,購買原価の合計を更新しました
Total Qty,合計数量
Total Quantity,合計数量
Total Received Amount,総受領額
Total Repair Cost,合計修理コスト
Total Reposting Count,再計上の総件数
Total Revenue,総収入
Total Rows,合計行
Total Sales Amount,合計売上
Total Sales Amount (via Sales Order),合計売上金額（受注による）
Total Score Obtained,得られた合計スコア
Total Sessions,合計セッション
Total Sessions Completed,完了したセッションの総数
Total Stock Summary,総株式サマリー
Total Stock Value,総在庫評価額
Total Student,総生徒数
Total Students,総生徒数
Total Subscribers,総登録者数
Total Supplied Qty,合計供給済数量
Total Target,ターゲット合計
Total Tasks,総タスク
Total Tax,税合計
Total Taxable Amount,総課税額
Total Taxable Value,課税総額
Total Taxable value,課税総額
Total Taxes and Charges,租税公課計
Total Taxes and Charges (Company Currency),租税公課合計（報告通貨）
Total Therapy Sessions:,トータルセラピーセッション：
Total Therapy Sessions: ,トータルセラピーセッション：
Total Time (in Mins),合計時間 (分)
Total Time in Mins,1分あたりの合計時間
Total Unpaid: {0},総未払い：{0}
Total Users,ユーザー合計
Total Value,合計金額
Total Value Difference (Incoming - Outgoing),合計評価額差額 (入庫 - 出庫)
Total Value Difference (Out - In),価値差違合計（出 - 入）
Total Variance,派生の合計
Total Vendor Invoices Cost (Company Currency),仕入先請求書合計費用 (会社通貨)
Total Views,合計閲覧数
Total Warehouses,合計倉庫数
Total Weight,総重量
Total Weight (kg),合計重量 (kg)
Total Weightage of all Assessment Criteria must be 100%,すべての評価基準の総Weightageは100％でなければなりません
Total Working Hours,総労働時間
Total Working Time,合計作業時間
Total Workstation Time (In Hours),合計ワークステーション時間 (時間)
Total advance ({0}) against Order {1} cannot be greater than the Grand Total ({2}),注文に対する総事前（{0}）{1}（{2}）総合計よりも大きくすることはできません。
Total advance amount cannot be greater than total claimed amount,総引き出し額は、請求された金額の合計よりも大きくすることはできません
Total allocated leaves are more days than maximum allocation of {0} leave type for employee {1} in the period,割り当てられた葉の合計は、期間中の従業員{1}の{0}離脱タイプの最大割り当てよりも日数が多くなります
Total allocated leaves are more than days in the period,総割り当てられた葉は期間中の日数以上のもの
Total allocated percentage for sales team should be 100,営業チームの割当率の合計は100でなければなりません
Total cannot be zero,合計はゼロにすることはできません
Total contribution percentage should be equal to 100,合計貢献率は100に等しいはずです
Total distributed amount {0} must be equal to Budget Amount {1},合計配分額 {0} は予算額 {1} と等しい必要があります
Total distribution percent must equal 100 (currently {0}),合計配分率は100と等しい必要があります (現在 {0})
Total exceeds 100%. Columns in red will be removed on save.,合計が100%を超えています。赤色の列は保存時に削除されます。
Total hours: {0},合計時間：{0}
Total number of emails to sync in initial sync process,number of emails to sync in initial sync process合計
Total number of emails to sync in initial sync process ,初期同期プロセスに同期するメールの総数
Total payments amount can't be greater than {},合計支払い額は{}を超えることはできません
Total percentage against cost centers should be 100,コストセンターに対する割合の合計は 100 である必要があります
Total percentage allocation for distributed cost center should be equal to 100,分散原価センタの合計割り当て割合は100に等しくなければなりません
Total quantity in delivery schedule cannot be greater than the item quantity,配送スケジュール内の合計数量は品目数量を超えることはできません
Total weightage assigned should be 100%.<br>It is {0},割り当てられる総重みは100％である必要があります。<br> {0}です
Total width used,使用されている合計幅
Total {0} ({1}),合計{0}（{1}）
"Total {0} for all items is zero, may be you should change 'Distribute Charges Based On'",合計{0}のすべての項目がゼロになっています。「支払案分基準」を変更する必要があるかもしれません
Total(Amt),合計（数）
Total(Qty),合計（量）
Totals,合計
Totals (Company Currency),合計 (会社通貨)
Totals Row,合計行
Trace ID,トレースID
Traceability,トレーサビリティ
Traceback,トレースバック
Tracebility Direction,トレーサビリティ方向
Track Changes,変更履歴の記録
Track Email Status,電子メールステータスを追跡する
Track Field,トラックフィールド
Track Leads by Industry Type.,業種別にリードを追跡します。
Track Leads by Lead Source.,リードソースによるリードの追跡
Track Material Request,資材要求を追跡
Track Seen,トラックは見ました
Track Semi Finished Goods,半製品を追跡
Track Service Level Agreement,サービスレベル契約の追跡
Track Steps,ステップを追跡
Track Views,トラックビュー
Track each unit with a unique serial number for warranty and return tracking. Cannot be changed after a stock transaction exists.,保証および返品追跡のために、各ユニットを一意のシリアル番号で追跡します。在庫取引が存在した後は変更できません。
"Track if your email has been opened by the recipient.
<br>
Note: If you're sending to multiple recipients, even if 1 recipient reads the email, it'll be considered ""Opened""","受信者によってメールが開かれたかどうかを追跡します。
<br>
注: 複数の受信者に送信する場合、1人の受信者がメールを読んだだけでも「開封済み」と見なされます"
"Track if your email has been opened by the recipient.\n<br>\nNote: If you're sending to multiple recipients, even if 1 recipient reads the email, it'll be considered ""Opened""",受信者が電子メールを開いたかどうかを追跡します。 <br>注：複数の受信者に送信する場合、1人の受信者が電子メールを読み取ったとしても、そのメールは「開封済み」とみなされます。
Track milestones for any document,あらゆる文書のマイルストーンを追跡する
Track separate Income and Expense for product verticals or divisions.,製品の業種や部門ごとに個別の収益と費用を追跡します
Track this Delivery Note against any Project,任意のプロジェクトに対してこの納品書を追跡します
Track this Purchase Receipt against any Project,プロジェクトに対してこの購入領収書を追跡する
Track this Sales Order against any Project,任意のプロジェクトに対して、この受注を追跡します
Track this item in batches. Cannot be changed after a stock transaction exists.,この品目をバッチで追跡します。在庫取引が存在した後は変更できません。
Tracking,追跡
Tracking Status,追跡ステータス
Tracking Status Info,追跡ステータス情報
Tracking URL,追跡URL
Tracking URL generated and copied to clipboard,追跡URLが生成され、クリップボードにコピーされました
Tracks milestones on the lifecycle of a document if it undergoes multiple stages.,文書が複数の段階にある場合、その文書のライフサイクルに関するマイルストーンを追跡します。
Trainer Email,講師のメールアドレス
Transaction,取引
Transaction Currency,取引通貨
Transaction Data Mapping,トランザクションデータマッピング
Transaction Date,取引日
Transaction Dates,取引日付
Transaction Deletion Document {0} has been triggered for company {1},取引削除ドキュメント {0} が会社 {1} に対してトリガーされました
Transaction Deletion Record,取引削除記録
Transaction Deletion Record Details,取引削除記録詳細
Transaction Deletion Record Item,取引削除記録品目
Transaction Deletion Record To Delete,削除する取引削除記録
Transaction Deletion Record {0} is already running. {1},取引削除記録 {0} はすでに実行中です。{1}
Transaction Deletion Record {0} is currently deleting {1}. Cannot save documents until deletion completes.,取引削除記録 {0} は現在 {1} を削除しています。削除が完了するまでドキュメントを保存できません。
Transaction Details,取引の詳細
Transaction Error,トランザクションエラー
Transaction Exchange Rate,取引為替単価
Transaction Hash,トランザクションハッシュ
Transaction ID,取引ID
Transaction Information,取引情報
Transaction Log,トランザクションログ
Transaction Log Report,トランザクションログレポート
Transaction Matching Rules,取引照合ルール
Transaction Name,取引名
Transaction Qty,取引数量
Transaction Settings,取引設定
Transaction Threshold,取引閾値
Transaction Type,取引タイプ
Transaction Unreconciled,未照合取引
Transaction actions work when one or more unreconciled transactions are selected.,取引アクションは、1つ以上の未照合取引が選択されている場合に機能します。
Transaction currency must be same as Payment Gateway currency,取引通貨は、ペイメントゲートウェイ通貨と同じでなければなりません
Transaction currency: {0} cannot be different from Bank Account({1}) currency: {2},取引通貨: {0} は銀行口座({1})の通貨: {2} と異なることはできません
Transaction date can't be earlier than previous movement date,取引日は前回の移動日より前であることはできません
Transaction for which tax is withheld,税金が源泉徴収される取引
Transaction from which tax is withheld,税金が源泉徴収される取引元
Transaction not allowed against stopped Work Order {0},停止した作業指示書に対してトランザクションを許可していません{0}
Transaction reference no {0} dated {1},取引参照番号 {0} の日付は {1} とされています
"Transaction type column has ""C""/""D"" values",取引タイプ列に「C」/「D」の値があります
"Transaction type column has ""CR""/""DR"" values",取引タイプ列に「CR」/「DR」の値があります
"Transaction type column has ""Deposit""/""Withdrawal"" values",取引タイプ列に「入金」/「出金」の値があります
Transactions,トランザクション
Transactions & Reports,取引とレポート
Transactions Annual History,トランザクション
Transactions against the Company already exist! Chart of Accounts can only be imported for a Company with no transactions.,会社に対する取引がすでに存在します！勘定科目表は、取引のない会社に対してのみインポートできます。
Transactions already retreived from the statement,ステートメントからすでに取り出されたトランザクション
Transactions are blocked or warned when outstanding balance exceeds this amount.,未回収残高がこの金額を超えると、取引はブロックまたは警告されます。
Transactions can only be deleted by the creator of the Company,取引は、「会社」の作成者によってのみ削除することができます
Transactions to be imported into the system,システムにインポートされる取引
Transactions using Sales Invoice in POS are disabled.,POSでの売上請求書を使用した取引は無効になっています。
Transfer,移転
Transfer Account,振替勘定科目
Transfer Asset,移動資産
Transfer Extra Raw Materials to WIP (%),余剰原材料を仕掛品へ移動 (%)
Transfer From Warehouses,倉庫から移動
Transfer Material,資材配送
Transfer Material Against,に対する品目の転送
Transfer Material to Supplier,サプライヤーに資材を配送
Transfer Materials,移動資材
Transfer Materials For Warehouse {0},倉庫{0}の転送資材
Transfer Qty,数量を転送
Transfer Recorded,振替記録済
Transfer Status,転送ステータス
Transfer Type,転送タイプ
Transfer an asset from one warehouse to another,別の倉庫から資産を移します
Transfer and Issue,移動課題
Transfered,移転済
Transferred,転送された
Transferred Out,振替出庫
Transferred Qty,移動数量
Transferred Quantity,転送数量
Transferred Raw Materials,移動済原資材
Transferred from,振替元
Transferred to,振替先
Transgender,トランスジェンダー
Transit,輸送中
Transit Entry,中継入力
Transition Properties,遷移プロパティ
Transition Rules,移行ルール
Transition Tasks,遷移タスク
Transitions,移行
Translatable,翻訳可能
Translate Data,データを翻訳
Translate Link Fields,リンクフィールドを翻訳
Translate values,値を翻訳
Translate {0},{0}を翻訳する
Translated Message,翻訳されたメッセージ
Translated Text,訳文
Translation,翻訳
Translation Tool,翻訳ツール
Translations,翻訳
"Translations can be viewed by guests, avoid storing private details in translations.",翻訳はゲストが閲覧できます。個人情報を翻訳に保存しないでください。
Translator,翻訳者
Transport Receipt Date,運送受取日
Transport Receipt No,輸送領収書番号
Transport Receipt No and Date are mandatory for your chosen Mode of Transport,選択した輸送方法には、輸送受領番号と日付が必須です。
Transportation,輸送
Transporter,トランスポーター
Transporter Details,輸送業者詳細
Transporter ID,トランスポーターID
Transporter Info,輸送情報
Transporter Name,輸送者名
Trash,ゴミ
Travel Expenses,旅費交通費
Treatment Period,治療期間
Treatment Task,治療タスク
Tree,ツリー
Tree Details,ツリー詳細
Tree Type,ツリー型
Tree View,ツリー表示
Tree of Bill of Materials,部品表ツリー
Tree of Item Groups.,アイテムグループのツリー
Tree of Procedures,手順のツリー
Tree of Quality Procedures.,品質手順のツリー
Tree of financial Cost Centers.,金融原価センタのツリー。
Tree of financial accounts.,金融機関口座ツリー
Tree of finanial Cost Centers.,財務コストセンターのツリー。
Tree of finanial accounts.,財務勘定のツリー。
Tree structures are implemented using Nested Set,ツリー構造は、ネストされたセットを使用して実装されます
Tree view is not available for {0},ツリービューは{0}では使用できません
Treshold {0}% appears more than once,Treshold {0}％が複数回表示されます
Trial Balance,試算表
Trial Balance (Simple),試算表（シンプル）
Trial Balance for Party,当事者用の試算表
Trial Period End Date,試用期間終了日
Trial Period End Date Cannot be before Trial Period Start Date,試用期間終了日試用期間開始日前にすることはできません。
Trial Period Start Date,試用期間開始日
Trial Period Start date cannot be after Subscription Start Date,試用期間の開始日をサブスクリプションの開始日より後にすることはできません
Trialing,試用中
Trialling,トライアル
Trigger Method,トリガー・メソッド
Trigger Name,トリガー名
Trigger Primary Action,プライマリアクションをトリガする
Trigger caching,キャッシュをトリガー
"Trigger on valid methods like ""before_insert"", ""after_update"", etc (will depend on the DocType selected)","""before_insert"" ""after_update"" など（選択した文書タイプによって異なります）の有効なメソッドを持つトリガー"
Trigger primary action,プライマリアクションをトリガー
Trim Table,テーブルをトリム
Triplicate for Supplier,サプライヤーのために3つ
Tripura,トリプラ
Truncates 'Remarks' column to set character length,「備考」列を切り詰めて文字長を設定します
Try Again,再試行
Try a Naming Series,命名シリーズを試す
Try adjusting your search or filter criteria.,検索またはフィルター条件を調整してみてください。
Try the new Print Designer,新しい Print Designer を試す
Try the new Print Format Builder,新しい印刷フォーマットビルダーを試す
Try the {0} for a better experience.,より良い体験のために {0} をお試しください。
Try to avoid repeated words and characters,繰り返し単語や文字を避けるようにしてください
Try to use a longer keyboard pattern with more turns,巻数で長いキーボード・パターンを使用してみてください
Tuesday,火曜日
Turnover Ratios,回転率
Tweet,つぶやき
Twice Daily,1日2回
Twilio Number,Twilio番号
Twilio Number Group,Twilio番号グループ
Twilio Settings,Twilio設定
Twilio WhatsApp Message Error,TwilioWhatsAppメッセージエラー
Twitter,ツイッター
Twitter Post Id,Twitter投稿ID
Twitter Settings,Twitterの設定
Two Factor Authentication,２要素認証
Two Factor Authentication method,２要素認証方式
Two-way,双方向
Type,種別
Type Distribution,種類別の分布
Type Of Call,タイプ通話
Type a reply / comment,返信/コメントを入力
Type of Business,業種
Type of Material,タイプ資材
Type of Payment,支払方法の種類
Type of Sample,サンプルの種類
Type of Transaction,タイプ取引
Type of check,チェックの種類
Type of document to rename.,名前を変更するドキュメント型
Type of financial statement this template generates,このテンプレートが生成する財務諸表の種類
Type something in the search box to search,検索する検索ボックスに何かを入力
Type title,タイトルを入力
Type your reply here...,ここに返信を入力してください...
Type:,タイプ：
Types of activities for Time Logs,時間ログの活動の種類
UAE VAT Account,UAE VAT 勘定科目
UAE VAT Accounts,UAE VAT 勘定科目
UAE VAT Settings,UAE VAT 設定
UI Tour,UIツアー
UIN Holders,UINホルダー
UK,イギリス
UNSEEN,未読
UOM,単位
UOM Category,単位カテゴリ
UOM Conversion Detail,単位変換の詳細
UOM Conversion Details,単位換算詳細
UOM Conversion Factor,単位換算係数
UOM Conversion factor ({0} -> {1}) not found for item: {2},単位換算係数 ({0} -> {1}) が品目: {2} で見つかりません
UOM Conversion factor is required in row {0},行{0}には数量単位変換係数が必要です
UOM Conversion in Hours,時間単位のUOM変換
UOM Defaults,単位のデフォルト
UOM Name,数量単位名
UOM conversion factor required for UOM: {0} in Item: {1},品目: {1} の単位: {0} には単位換算係数が必要です
UOM coversion factor required for UOM: {0} in Item: {1},アイテム{1}の{0}には数量単位変換係数が必要です
UOM in case unspecified in imported data,インポートされたデータで指定されていない場合の単位
UOM {0} not found in Item {1},単位 {0} が品目 {1} で見つかりません
UOMs,数量単位
UPPER CASE,大文字
"URIs for receiving authorization code once the user allows access, as well as failure responses. Typically a REST endpoint exposed by the Client App.
<br>e.g. http://hostname/api/method/frappe.integrations.oauth2_logins.login_via_facebook","ユーザーがアクセスを許可した後に認証コードを受信するためのURI、および失敗応答。通常、クライアントアプリによって公開されるRESTエンドポイントです。
<br>例: http://hostname/api/method/frappe.integrations.oauth2_logins.login_via_facebook"
"URIs for receiving authorization code once the user allows access, as well as failure responses. Typically a REST endpoint exposed by the Client App.\n<br>e.g. http://hostname//api/method/frappe.www.login.login_via_facebook",ユーザー一度認証コードを受信するためのURIは、アクセスを可能にするだけでなく、失敗応答。典型的には、RESTエンドポイントは、クライアントアプリケーションによって公開されました。 <br>例えばのhttp：//hostname//api/method/frappe.www.login.login_via_facebook
URL can only be a string,URLは文字列のみにすることができます
URL contact must start with https://,URL連絡先はhttps://で始まる必要があります
"URL for ""All Products""",「全製品」のURL
URL for documentation or help,ドキュメントまたはヘルプのURL
URL must start with 'http://' or 'https://',URLは「http：//」または「https：//」で始まる必要があります
URL must start with http:// or https://,URLはhttp://またはhttps://で始まる必要があります
URL of a human-readable page with info that developers might need.,開発者が必要とする可能性のある情報を含む、人間が読めるページのURL。
URL of a web page providing information about the client.,クライアントに関する情報を提供するウェブページのURL。
URL of human-readable page with info about the protected resource's terms of service.,保護されたリソースの利用規約に関する情報を含む、人間が読めるページのURL。
URL of human-readable page with info on requirements about how the client can use the data.,クライアントがデータをどのように使用できるかに関する要件の情報を含む、人間が読めるページのURL。
URL of the page,ページのURL
URL that points to a human-readable policy document for the client. Should be shown to end-user before authorizing.,クライアントの人間が読めるポリシー文書を指すURL。承認前にエンドユーザーに表示されるべきです。
URL that points to a human-readable terms of service document for the client. Should be shown to end-user before authorizing.,クライアントの人間が読める利用規約文書を指すURL。承認前にエンドユーザーに表示されるべきです。
URL that references a logo for the client.,クライアントのロゴを参照するURL。
URL to go to on clicking the slideshow image,スライドショー画像をクリックして移動するURL
URLs,URL
US,米国
USD,米ドル
UTM Analytics,UTM分析
UTM Campaign,UTMキャンペーン
UTM Medium,UTMメディア
UTM Source,UTMソース
Un-following document {0},ドキュメント{0}のフォローを解除しています
UnBuffered Cursor,バッファなしカーソル
UnReconcile,消込解除
UnReconcile Allocations,配分消込解除
Unable to fetch DocType details. Please contact system administrator.,DocTypeの詳細を取得できません。システム管理者にお問い合わせください。
Unable to find DocType {0},DocType {0}を見つけることができません
Unable to find attachment {0},添付ファイル{0}が見つかりません
Unable to find exchange rate for {0} to {1} for key date {2}. Please create a Currency Exchange record manually,キー日付{2}の{0}から{1}への為替レートを見つけることができません。通貨レコードを手動で作成してください
Unable to find exchange rate for {0} to {1} for key date {2}. Please create a Currency Exchange record manually.,キー日付 {2} の {0} から {1} への為替レートが見つかりません。手動で通貨交換記録を作成してください。
Unable to find score starting at {0}. You need to have standing scores covering 0 to 100,{0}から始まるスコアを見つけることができません。あなたは、0〜100までの既定のスコアを持つ必要があります
Unable to find the time slot in the next {0} days for the operation {1}.,操作{1}の{0}日以内にタイムスロットが見つかりません。
Unable to find the time slot in the next {0} days for the operation {1}. Please increase the 'Capacity Planning For (Days)' in the {2}.,次の {0} 日間で操作 {1} のタイムスロットが見つかりません。{2} の「能力計画期間 (日数)」を増やしてください。
Unable to find variable:,変数を見つけることができません：
Unable to find variable: ,変数を見つけることができません：
Unable to find variable: {0},変数が見つかりません: {0}
Unable to load camera.,カメラをロードできません。
Unable to load: {0},{0}がロードできません
Unable to open attached file. Did you export it as CSV?,添付ファイルを開くことができません。あなたはそれをCSVとしてエクスポートしましたか？
Unable to read file format for {0},{0}のファイル形式を読み取ることができません
Unable to send emails at this time,メールを送信することができません。
Unable to send mail because of a missing email account. Please setup default Email Account from Settings > Email Account,メールアカウントが見つからないため、メールを送信できません。設定 > メールアカウントからデフォルトのメールアカウントを設定してください。
Unable to update event,イベントを更新することができません
Unable to update remote activity,リモートアクティビティを更新できません
Unable to write file format for {0},{0}のファイル形式を書き込めません
Unallocated,未割り当て
Unallocated Amount,未割り当て額
Unassign Condition,割り当て解除条件
Unassigned Qty,未割り当て数量
Unbilled Invoices,未請求の請求書
Unbilled Orders,未請求注文
Unblock Invoice,請求書のブロックを解除する
Uncaught Exception,未処理の例外
Uncaught Server Exception,キャッチされないサーバーの例外
Unchanged,変更なし
Uncheck all,すべて選択解除
Uncheck modules to hide from user's desktop,チェックを外したモジュールはデスクトップに表示されません
Unclaimed amount,未請求金額
Uncleared Balance,未決済残高
Unclosed Fiscal Years Profit / Loss (Credit),閉じていない会計年度の利益/損失（クレジット）
Undeposited Funds Account,未払い資金口座
Under AMC,AMC（年間保守契約）下
Under Development,開発中で
Under Graduate,在学生
Under Warranty,保証期間中
Under Withheld,源泉徴収不足
Under Withheld Reason,源泉徴収不足理由
"Under Working Hours table, you can add start and end times for a Workstation. For example, a Workstation may be active from 9 am to 1 pm, then 2 pm to 5 pm. You can also specify the working hours based on shifts. While scheduling a Work Order, the system will check for the availability of the Workstation based on the working hours specified.",作業時間テーブルでは、ワークステーションの開始時刻と終了時刻を追加できます。たとえば、ワークステーションは午前9時から午後1時まで、その後午後2時から午後5時まで稼働できます。シフトに基づいて作業時間を指定することもできます。製造指示のスケジュール設定中に、システムは指定された作業時間に基づいてワークステーションの利用可能性を確認します。
Underline,下線を引く
Undo,元に戻す
Undo Transaction Reconciliation,取引照合の取り消し
Undo last action,最後のアクションを元に戻す
Undo {}?,{}を元に戻しますか？
Unexpected Naming Series Pattern,予期しない命名シリーズパターン
Unfollow,フォローを解除
Unfulfilled,満たされていない
Unhandled Email,未処理の電子メール
Unhandled Emails,未処理のメール
Unhide Workspace,ワークスペースの非表示を解除
Unique,ユニーク
"Unique ID assigned by the client developer used to identify the client software to be dynamically registered.
<br>
<b>Should remain same</b> across multiple versions or updates of the software.","クライアント開発者によって割り当てられた一意のIDで、動的に登録されるクライアントソフトウェアを識別するために使用されます。
<br>
<b>複数のバージョンやソフトウェアの更新全体で同じである必要があります。</b>"
Unit,単位
Unit Of Measure,測定単位
Unit Price,単位価格
Unit of Measure,数量単位
Unit of Measure (UOM),測定単位 (UOM)
Unit of Measure {0} has been entered more than once in Conversion Factor Table,数量{0}が変換係数表に複数回記入されました。
Unit of Measurement,測定の単位
"Unit of measurement of this item (e.g. Kg, Unit, No, Pair).",この品目の計量単位（例: kg、個、本、組）。
Units of Measure,測定の単位
Unknown,未知の
Unknown Caller,不明な発信者
Unknown Column: {0},不明なコラム：{0}
Unknown Rounding Method: {},不明な丸め方法: {}
Unknown User,未知のユーザ
Unknown View,不明なビュー
Unknown file encoding. Tried to use: {0},不明なファイルエンコーディング。試行したエンコーディング: {0}
"Unknown file encoding. Tried utf-8, windows-1250, windows-1252.",未知の文字コードです。utf-8・Windows-1250・Windows-1252ではありませんでした。
Unlink Advance Payment on Cancellation of Order,注文のキャンセル時に前払いのリンクを解除する
Unlink Advance Payment on cancellation of order,注文キャンセル時に前払いのリンクを解除する
Unlink Payment on Cancellation of Invoice,請求書のキャンセルにお支払いのリンクを解除
Unlink Payment on cancellation of invoice,請求書キャンセル時に支払いのリンクを解除する
Unlink external integrations,外部統合のリンク解除
Unlinked,リンク解除済
Unlock Reference Document,参照ドキュメントのロックを解除
Unmatch Transaction?,取引の照合を解除しますか？
Unmatched,未照合
Unpaid,未払い
Unpaid and Discounted,未払いと割引
Unpin,固定を解除
Unplanned machine maintenance,計画外の機械メンテナンス
Unpublish,非公開
Unpublish Item,アイテムの非公開
Unqualified,不適格
Unread,未読にする
Unread Notification Sent,未読通知送信済
Unrealized Exchange Gain/Loss Account,未実現エクスチェンジ・ゲイン/ロス・アカウント
Unrealized Profit / Loss Account,未実現損益勘定
Unrealized Profit / Loss account for intra-company transfers,会社間振替の未実現損益勘定
Unrealized Profit/Loss account for intra-company transfers,会社間振替の未実現損益勘定
Unreconcile,照合解除
Unreconcile Payment,支払いの照合解除
Unreconcile Payment Entries,入出金伝票の照合解除
Unreconcile Transaction,取引の照合解除
Unreconciled,未調整
Unreconciled Amount,未照合金額
Unreconciled Entries,未照合入力
Unreconciled Payment Details,未照合支払いの詳細
Unreconciled Transactions,未照合の取引
Unregistered,未登録
Unreserve,引当解除
Unreserve Stock,在庫引当解除
Unreserve for Raw Materials,原材料の引当解除
Unreserve for Sub-assembly,サブアセンブリの引当解除
Unreserving Stock...,在庫引当解除中...
Unresolve,未解決
Unresolved,未解決
Unsafe SQL query,安全でないSQLクエリ
Unscheduled,スケジュール解除済
Unsecured Loans,無担保ローン
Unselect All,すべての選択を解除
Unset Matched Payment Request,照合済み支払いリクエストの解除
Unshared,共有解除済
Unsigned,署名なし
Unstop Material Request,資材要求の停止を解除
Unstop Purchase Order,発注書の停止を解除
Unstructured Role,非定型の役割
Unsubscribe,登録解除
Unsubscribe Method,配信停止方法
Unsubscribe Param,配信停止パラメータ
Unsubscribe Params,購読解除パラメータ
Unsubscribe from this Email Digest,このメールダイジェストから解除
Unsubscribed,購読解除
Unsupported Feature,未対応の機能
Unsupported File Format,サポートされていないファイル形式
Unsupported GST Category for E-Way Bill JSON generation,e-Way Bill JSON生成用のサポートされていないGSTカテゴリ
Unsupported file format: {0},サポートされていないファイル形式: {0}
Unsupported function or operator: {0},サポートされていない関数または演算子: {0}
Unsupported {0}: {1},サポートされていない{0}: {1}
Until,まで
Untitled Column,無題のコラム
Untranslated,未翻訳
Unverified,未確認
Unverified Webhook Data,未確認Webhookデータ
Unzip,解凍
Unzipped {0} files,解凍された{0}ファイル
Unzipping files...,ファイルを解凍しています...
Up,上
Upcoming Calendar Events,今後のカレンダーイベント
Upcoming Calendar Events ,今後のカレンダーイベント
Upcoming Events,今後のイベント
Upcoming Events for Today,今日の予定
Update,更新
Update Account Name / Number,アカウント名/番号の更新
Update Account Number / Name,アカウント番号/名前の更新
Update Additional Information,更新追加情報
Update Amendment Naming,修正命名を更新
Update Auto Repeat Reference,自動リピート参照を更新する
Update BOM Cost Automatically,更新部品表コスト自動的に
"Update BOM cost automatically via scheduler, based on the latest Valuation Rate/Price List Rate/Last Purchase Rate of raw materials",原材料の最新の評価率/価格表率/最終購入率に基づいて、スケジューラを介してBOMコストを自動的に更新します
Update Bank Clearance Dates,銀行決済日を更新する
Update Batch Qty,更新バッチ数量
Update Billed Amount in Delivery Note,更新請求済納品メモ
Update Billed Amount in Purchase Order,更新請求済仕入注文
Update Billed Amount in Purchase Receipt,更新請求済仕入伝票
Update Billed Amount in Sales Order,受注の請求額の更新
Update Clearance Date,清算日の更新
Update Consumed Material Cost In Project,プロジェクトの消費材料費を更新
Update Cost,費用更新
Update Cost Center Name / Number,コストセンターの名前/番号を更新する
Update Cost Center Number,コストセンター番号を更新
Update Costing and Billing,更新原価計算請求
Update Current Stock,現在の在庫を更新する
Update Details,更新の詳細
Update Email Group,メールグループを更新
Update Existing Price List Rate,既存の価格表レートを更新する
Update Existing Records,既存のレコードを更新する
Update Field,フィールド更新
Update Hooks Resolution Order,フック解決順序を更新
Update Items,品目を更新
Update Order,順序を更新
Update Outstanding for Self,自身の未回収を更新
Update Password,パスワードの更新
Update Price List Based On,価格表の更新基準
Update Price List based on,価格リストの更新基準
Update Price from Shopify To ERPNext Price List,ShopifyからERPNext価格リストに更新
Update Print Format,更新印刷フォーマット
Update Profile,プロフィールを更新
Update Rate and Availability,単価と残量をアップデート
Update Rate as per Last Purchase,更新単価最終仕入
Update Schedule,スケジュールの更新
Update Series,シリーズ更新
Update Series Counter,シリーズカウンターを更新
Update Series Number,シリーズ番号更新
Update Settings,設定を更新
Update Stock,在庫更新
Update Stock Opening Balance,在庫の期首残高を更新
Update Taxes for Items,アイテムの税金を更新
Update Total Purchase Cost,購買原価の合計を更新
Update Translations,翻訳を更新する
Update Type,更新タイプ
Update Value,値更新
Update additional costs to calculate landed cost of items,品目の仕入原価を計算するために追加費用を更新する
Update bank payment dates with journals.,銀行支払日と履歴を更新
Update existing Price List Rate,既存の価格リストレートを更新
Update frequency of Project,プロジェクトの更新頻度
Update from Frappe Cloud,Frappe Cloudから更新
