Show Preview,プレビューを表示,
Show Preview Popup,プレビューポップアップを表示,
Show Print First,先に印刷を表示する,
Show Processlist,プロセスリストを表示,
Show Protected Resource Metadata,保護されたリソースのメタデータを表示,
Show Related Errors,関連エラーを表示,
Show Report,表示レポート,
Show Saved,保存済を表示,
Show Section Headings,セクション見出しを表示,
Show Sidebar,サイドバーを表示,
Show Similar Errors,類似のエラーを表示,
Show Social Login Key as Authorization Server,ソーシャルログインキーを認証サーバーとして表示,
Show Tags,タグを表示,
Show Title,タイトルを表示,
Show Title in Link Fields,リンクフィールドにタイトルを表示,
Show Totals,合計を表示,
Show Tour,ツアーを表示,
Show Traceback,トレースバックを表示,
Show User Permissions,ユーザー権限を表示,
Show Values over Chart,チャート上に値を表示,
Show Warnings,警告を表示,
Show Weekends,週末を表示,
Show account deletion link in My Account page,マイアカウントページにアカウント削除リンクを表示,
Show all Versions,すべてのバージョンを表示,
Show all activity,すべてのアクティビティを表示,
Show as cc,CCとして表示,
Show attachments,添付ファイルを表示,
Show footer on login,ログイン時にフッターを表示,
Show full form instead of a quick entry modal,クイック入力モーダルの代わりに完全なフォームを表示,
Show in Module Section,モジュールセクションに表示,
Show in Resource Metadata,リソースメタデータに表示,
Show in filter,フィルターに表示,
Show keyboard shortcuts,キーボードショートカットを表示,
Show link to document,ドキュメントへのリンクを表示,
Show list,リストを表示,
Show more,さらに表示,
Show more details,詳細を表示,
Show on Timeline,タイムラインに表示,
Show percentage difference according to this time interval,この時間間隔に応じたパーセンテージ差を表示,
Show sidebar,サイドバーを表示,
"Show title in browser window as ""Prefix - title""",ブラウザウィンドウのタイトルを「プレフィックス - タイトル」として表示,
Show {0} List,{0}リストを表示,
Showing only Numeric fields from Report,Showing only Numeric fields fromレポート,
Showing only first {0} rows out of {1},{1}行中、最初の{0}行のみを表示しています,
Sidebar,サイドバー,
Sidebar Item Group,サイドバー項目グループ,
Sidebar Item Group Link,サイドバー項目グループリンク,
Sidebar Items,サイドバー項目,
Sidebar Settings,Sidebar設定,
Sidebar and Comments,サイドバーとコメント,
Sign In,サインイン,
Sign Out,サインアウト,
Sign Up,サインアップ,
Sign Up and Confirmation,サインアップと確認,
Sign Up is disabled,サインアップは無効です,
Sign up,サインアップ,
Sign ups,サインアップ,
Signature,署名,
Signup Disabled,サインアップ無効,
Signups have been disabled for this website.,このウェブサイトではサインアップが無効になっています。,
"Simple Python Expression, Example: <code class=""language-python"">status == ""Invalid""</code>","シンプルなPython式、例: <code class=""language-python"">status == ""Invalid""</code>",
"Simple Python Expression, Example: <code class=""language-python"">status == 'Open' and issue_type == 'Bug'</code>","シンプルなPython式、例: <code class=""language-python"">status == 'Open' and issue_type == 'Bug'</code>",
"Simple Python Expression, Example: <code class=""language-python"">status in (""Closed"", ""Cancelled"")</code>","シンプルなPython式、例: <code class=""language-python"">status in (""Closed"", ""Cancelled"")</code>",
Simultaneous Sessions,同時セッション,
Single DocTypes cannot be customized.,単一のDocTypeはカスタマイズできません。,
Single Types have only one record no tables associated. Values are stored in tabSingles,単一タイプは1つのレコードのみを持ち、テーブルは関連付けられていません。値はtabSinglesに保存されます。,
Site,サイト,
"Site is running in read only mode for maintenance or site update, this action can not be performed right now. Please try again later.",サイトはメンテナンスまたはサイト更新のため読み取り専用モードで実行されており、このアクションは現在実行できません。後でもう一度お試しください。,
Size,サイズ,
Size (MB),サイズ (MB),
Size exceeds the maximum allowed file size.,サイズが許可されている最大ファイルサイズを超えています。,
Skip,スキップ,
Skip All,すべてスキップ,
Skip Authorization,認証をスキップ,
Skip Step,ステップをスキップ,
Skipped,スキップ済,
Skipping Duplicate Column {0},重複する列 {0} をスキップしています,
Skipping Untitled Column,無題の列をスキップしています,
Skipping column {0},列 {0} をスキップしています,
Skipping fixture syncing for doctype {0} from file {1},ファイル {1} からのDocType {0} のフィクスチャ同期をスキップしています,
"Skipping {0} of {1}, {2}",{1}のうち{0}、{2}をスキップしています,
Skype,Skype,
Slack,Slack,
Slack Channel,Slackチャンネル,
Slack Webhook Error,Slack Webhookエラー,
Slack Webhook URL,Slack Webhook URL,
Slideshow,スライドショー,
Slideshow Items,スライドショー項目,
Slideshow Name,Slideshow名,
Slideshow like display for the website,ウェブサイト用のスライドショーのような表示,
Slug,スラッグ,
Small Text,小テキスト,
Smallest Currency Fraction Value,最小通貨単位値,
Smallest circulating fraction unit (coin). For e.g. 1 cent for USD and it should be entered as 0.01,最小流通単位（硬貨）。例: USDの場合は1セントで、0.01と入力する必要があります,
Snapshot Report,スナップショットレポート,
Snapshot Reports,スナップショットレポート,
Snippet and more variables:  {0},スニペットとその他の変数: {0},
Social Link Settings,Social Link設定,
Social Link Type,Social Link種類,
Social Login Key,ソーシャルログインキー,
Social Login Provider,ソーシャルログインプロバイダー,
Social Logins,ソーシャルログイン,
SocketIO Ping Check,SocketIO pingチェック,
SocketIO Transport Mode,SocketIOトランスポートモード,
Soft-Bounced,ソフトバウンス,
Software ID,ソフトウェアID,
Software Version,ソフトウェアバージョン,
Solid,実線,
Some columns might get cut off when printing to PDF. Try to keep number of columns under 10.,PDFに印刷する際、一部の列が途切れる可能性があります。列数を10未満に保つようにしてください。,
"Some mailboxes require a different Sent Folder Name e.g. ""INBOX.Sent""",一部のメールボックスでは、送信済みフォルダ名が異なる場合があります（例: 「INBOX.Sent」）。,
Some of the features might not work in your browser. Please update your browser to the latest version.,一部の機能はブラウザで動作しない可能性があります。ブラウザを最新バージョンに更新してください。,
Something went wrong,問題が発生しました,
Something went wrong during the token generation. Click on {0} to generate a new one.,トークン生成中に問題が発生しました。新しいトークンを生成するには{0}をクリックしてください。,
Something went wrong.,問題が発生しました。,
Sorry! I could not find what you were looking for.,申し訳ありません！お探しのものが見つかりませんでした。,
Sorry! You are not permitted to view this page.,申し訳ありません！このページを表示する権限がありません。,
Sort Ascending,昇順で並べ替え,
Sort Descending,降順で並べ替え,
Sort Field,ソートフィールド,
Sort Options,ソートオプション,
Sort Order,ソート順,
Sort field {0} must be a valid fieldname,ソートフィールド {0} は有効なフィールド名である必要があります,
Source,ソース,
Source Code,ソースコード,
Source Name,ソース名,
Source Text,ソーステキスト,
Spacer,スペーサー,
Spam,スパム,
SparkPost,SparkPost,
Spawns actions in a background job,バックグラウンドジョブでアクションを生成します,
Special Characters are not allowed,特殊文字は許可されていません,
"Special Characters except '-', '#', '.', '/', '{{' and '}}' not allowed in naming series {0}",命名シリーズ {0} では、「-」「#」「.」「/」「{{」「}}」以外の特殊文字は使用できません,
"Specify a custom timeout, default timeout is 1500 seconds",カスタムタイムアウトを指定してください。デフォルトのタイムアウトは1500秒です,
"Specify the domains or origins that are permitted to embed this form. Enter one domain per line (e.g., https://example.com). If no domains are specified, the form can only be embedded on the same origin.",このフォームを埋め込むことが許可されているドメインまたはオリジンを指定してください。1行に1つのドメインを入力します（例: https://example.com）。ドメインが指定されていない場合、フォームは同じオリジンにのみ埋め込むことができます。,
Splash Image,スプラッシュ画像,
Sr,連番,
Sr No.,連番,
Stack Trace,スタックトレース,
Standard,標準,
Standard DocType can not be deleted.,標準DocTypeは削除できません。,
"Standard DocType cannot have default print format, use Customize Form",標準DocTypeはデフォルトの印刷フォーマットを持つことはできません。フォームのカスタマイズを使用してください。,
Standard Not Set,標準未設定,
Standard Permissions,標準権限,
Standard Print Format cannot be updated,標準印刷フォーマットは更新できません,
Standard Print Style cannot be changed. Please duplicate to edit.,標準印刷スタイルは変更できません。編集するには複製してください。,
Standard Reports cannot be deleted,標準レポートは削除できません,
Standard Reports cannot be edited,標準レポートは編集できません,
Standard Sidebar Menu,標準サイドバーメニュー,
"Standard Web Forms can not be modified, duplicate the Web Form instead.",標準ウェブフォームは変更できません。代わりにウェブフォームを複製してください。,
Standard reports can only be created in developer mode.,標準レポートは開発者モードでのみ作成できます。,
Standard rich text editor with controls,コントロール付き標準リッチテキストエディタ,
Standard roles cannot be disabled,標準ロールは無効にできません,
Standard roles cannot be renamed,標準ロールは名前変更できません,
Standard user type {0} can not be deleted.,標準ユーザータイプ {0} は削除できません。,
Star us on GitHub,GitHub でスターを付ける,
Start,開始,
Start Date,開始日,
Start Date Field,開始日フィールド,
Start Import,インポート開始,
Start Recording,録画開始,
Start Time,開始時刻,
Start a new discussion,新しいディスカッションを開始,
Start entering data below this line,この行の下からデータの入力を開始,
Start new Format,新規フォーマットを開始,
StartTLS,StartTLS,
Started,開始済,
Started At,開始日時,
Starting Frappe ...,Frappe を起動中...,
Starts on,開始日,
State,状態,
State Properties,状態プロパティ,
State/Province,都道府県,
States,状態,
Static Parameters,静的パラメータ,
Statistics,統計,
Stats,統計,
Stats Time Interval,統計時間間隔,
Status,ステータス,
Status Updated,ステータス更新済,
Status Updated. The email will be picked up in the next scheduled run.,ステータスが更新されました。メールは次回のスケジュール実行時に処理されます。,
Status: {0},ステータス: {0},
Step,ステップ,
Steps,ステップ,
Steps to verify your login,ログインを確認する手順,
Sticky,固定,
Stock Transactions Settings,在庫取引の設定,
Stock UOM Quantity,在庫単位数量,
Stop,停止,
Stopped,停止済,
Storage Usage (MB),ストレージ使用量 (MB),
Storage Usage By Table,テーブル別ストレージ使用量,
Store Attached PDF Document,添付PDFドキュメントを保存,
Store the API secret securely. It won't be displayed again.,APIシークレットを安全に保管してください。再度表示されることはありません。,
Stores the JSON of last known versions of various installed apps. It is used to show release notes.,インストールされている様々なアプリの最新バージョンのJSONを保存します。リリースノートを表示するために使用されます。,
Stores the datetime when the last reset password key was generated.,最後にパスワードリセットキーが生成された日時を保存します。,
Straight rows of keys are easy to guess,キーの直線的な並びは推測されやすいです,
Strip EXIF tags from uploaded images,アップロードされた画像からEXIFタグを削除,
Strong,強力,
Style,スタイル,
Style Settings,スタイル設定,
"Style represents the button color: Success - Green, Danger - Red, Inverse - Black, Primary - Dark Blue, Info - Light Blue, Warning - Orange",スタイルはボタンの色を表します: 成功 - 緑、危険 - 赤、反転 - 黒、プライマリ - 濃い青、情報 - 水色、警告 - オレンジ,
Stylesheet,スタイルシート,
"Sub-currency. For e.g. ""Cent""",補助通貨。例: 「セント」,
Sub-domain provided by erpnext.com,erpnext.com によって提供されるサブドメイン,
Subcontract BOM,外注部品表,
Subdomain,サブドメイン,
Subject,件名,
Subject Field,件名フィールド,
"Subject Field type should be Data, Text, Long Text, Small Text, Text Editor",件名フィールドのタイプはデータ、テキスト、長文テキスト、短文テキスト、テキストエディタである必要があります,
Submission Queue,提出キュー,
Submit,提出,
Submit,提出,Button in list view actions menu
Submit,提出,Button in web form
Submit,提出,Primary action in dialog
Submit,提出,Primary action of prompt dialog
Submit,提出,Submit password for Email Account
Submit After Import,インポート後に提出,
Submit an Issue,問題を提出,
Submit another response,別の回答を提出,Button in web form
Submit button label,提出ボタンのラベル,
Submit on Creation,作成時に提出,
Submit this document to complete this step.,このステップを完了するためにこのドキュメントを提出してください。,
Submit this document to confirm,確認するためにこのドキュメントを提出してください,
Submit {0} documents?,{0} 件のドキュメントを提出しますか？,Title of confirmation dialog
Submitted,提出済,
Submitted Document cannot be converted back to draft. Transition row {0},提出済ドキュメントは下書きに戻すことはできません。トランジション行 {0},
Submitted document cannot be converted back to draft while transitioning from <b>{0} State</b> to <b>{1} State</b>,<b>{0} 状態</b>から<b>{1} 状態</b>への移行中に、提出済ドキュメントを下書きに戻すことはできません,
Submitting,提出中,Freeze message while submitting a document
Submitting {0},{0} を提出中,
Subsidiary,子会社,
Subtle,控えめ,
Success,成功,
Success Action,成功アクション,
Success URI,成功URI,
Success URL,成功URL,
Success message,成功メッセージ,
Success title,成功タイトル,
Successful Job Count,成功したジョブ数,
Successful Transactions,成功したトランザクション,
Successful: {0} to {1},成功: {0} から {1},
Successfully Updated,正常に更新されました,
Successfully imported {0},{0} を正常にインポートしました,
Successfully imported {0} out of {1} records.,{1} 件中 {0} 件のレコードを正常にインポートしました。,
Successfully reset onboarding status for all users.,すべてのユーザーのオンボーディングステータスを正常にリセットしました。,
Successfully signed out,正常にサインアウトしました,
Successfully updated translations,翻訳を正常に更新しました,
Successfully updated {0},{0} を正常に更新しました,
Successfully updated {0} out of {1} records.,{1} 件中 {0} 件のレコードを正常に更新しました。,
Successfully {0} 1 record.,1 件を{0}しました。,
"Successfully {0} {1} record out of {2}. Click on Export Errored Rows, fix the errors and import again.",{2} 件中 {1} 件を{0}しました。「エラー行をエクスポート」を押し、エラーを修正して再度取り込んでください。,
"Successfully {0} {1} records out of {2}. Click on Export Errored Rows, fix the errors and import again.",{2} 件中 {1} 件を{0}しました。「エラー行をエクスポート」を押し、エラーを修正して再度取り込んでください。,
Successfully {0} {1} records.,{1} 件を{0}しました。,
Suggest Optimizations,最適化を提案,
Suggested Indexes,推奨インデックス,
Suggested Username: {0},推奨ユーザー名: {0},
Sum,合計,
Sum of {0},{0} の合計,
Summary,サマリー,
Sunday,日曜日,
"Support without complexity, lock-in and per-user costs. Try it for free!",複雑さ、ロックイン、ユーザーごとのコストなしでサポート。無料で試してみてください！,
Supported Variables:,サポートされている変数:,
Suspend Sending,送信を一時停止,
Switch Camera,カメラ切り替え,
Switch Theme,テーマ切り替え,
Switch To Desk,デスクに切り替え,
Switch theme,テーマを切り替える,
Switch to CRM,CRMに切り替える,
Switch to Frappe CRM,Frappe CRM に切り替え,
Switch to Frappe CRM for smarter sales,より賢い営業活動へ、Frappe CRM に切り替える,
Switch to Helpdesk,ヘルプデスクに切り替え,
Switching Camera,カメラ切り替え中,
Symbol,記号,
Sync,同期,
Sync Calendar,カレンダー同期,
Sync Contacts,連絡先同期,
Sync Data,データを同期,
Sync In Batches,バッチで同期,
Sync Timeout (Seconds),同期タイムアウト（秒）,
Sync events from Google as public,Googleからのイベントを公開として同期,
Sync on Migrate,移行時に同期,
"Sync token was invalid and has been reset, Retry syncing.",同期トークンが無効なためリセットされました。同期を再試行してください。,
Sync with Google Calendar,Googleカレンダーと同期,
Sync with Google Contacts,Google連絡先と同期,
Sync {0} Fields,{0}フィールドを同期,
Synced,同期済み,
Synced Fields,同期済みフィールド,
Syncing,同期中,
Syncing {0} of {1},{1}件中{0}件を同期中,
Syntax Error,構文エラー,
Syntax error in Jinja template,Jinja テンプレートの構文エラー,
System,システム,
System Console,システムコンソール,
System Generated Fields can not be renamed,システム生成フィールドは名前変更できません,
System Health,システムヘルス,
System Health Report,システムヘルスレポート,
System Health Report Errors,システムヘルスレポートのエラー,
System Health Report Failing Jobs,システムヘルスレポートの失敗したジョブ,
System Health Report Queue,システムヘルスレポートのキュー,
System Health Report Tables,システムヘルスレポートのテーブル,
System Health Report Workers,システムヘルスレポートのワーカー,
System Logs,システムログ,
System Manager,システム管理者,
System Manager privileges required.,システムマネージャーの権限が必要です。,
System Notification,システム通知,
System Page,システムページ,
System Settings,システム設定,
System Users,システムユーザー,
System managers are allowed by default,システムマネージャーはデフォルトで許可されています,
T,T,Number system
TOS URI,利用規約URI,
Tab,タブ,
Tab Break,タブ区切り,
Tab Label,タブラベル,
Table,テーブル,
Table Break,テーブル区切り,
Table Field,テーブルフィールド,
Table Fieldname,テーブルフィールド名,
Table Fieldname Missing,テーブルフィールド名がありません,
Table HTML,テーブルHTML,
Table MultiSelect,テーブル複数選択,
"Table MultiSelect requires a table with at least one Link field, but none was found in {0}",テーブル複数選択には少なくとも1つのリンクフィールドを持つテーブルが必要ですが、{0}には見つかりませんでした,
Table Trimmed,テーブルがトリミングされました,
Table updated,テーブルが更新されました,
Table {0} cannot be empty,テーブル{0}は空にできません,
Tabloid,タブロイド,
Tag,タグ,
Tag Link,タグリンク,
Tags,タグ,
Take Photo,写真を撮る,
Target,ターゲット,
Task,タスク,
Task id is required.,タスクIDは必須です。,
Tasks,タスク,
Team Members,チームメンバー,
Team Members Heading,チームメンバー見出し,
Team Members Subtitle,チームメンバーサブタイトル,
Telemetry,テレメトリー,
Template,テンプレート,
Template Error,テンプレートエラー,
Template File,テンプレートファイル,
Template Options,テンプレートオプション,
Template Warnings,テンプレート警告,
Templates,テンプレート,
Temporarily Disabled,一時的に無効,
Test Data,テストデータ,
Test Job ID,テストジョブID,
Test Spanish,スペイン語テスト,
Test_Folder,Test_Folder,
Text,テキスト,
Text Align,テキスト配置,
Text Color,テキスト色,
Text Content,テキストコンテンツ,
Text Editor,テキストエディタ,
Thank you,ありがとうございます,
Thank you for reaching out to us. We will get back to you at the earliest.,お問い合わせいただきありがとうございます。できるだけ早くご連絡いたします。,
"Thank you for reaching out to us. We will get back to you at the earliest.


Your query:

{0}","お問い合わせいただきありがとうございます。できるだけ早くご連絡いたします。


お問い合わせ内容：

{0}",
Thank you for spending your valuable time to fill this form,このフォームにご記入いただき、貴重なお時間をいただきありがとうございます,
Thank you for your email,メールをありがとうございます,
Thank you for your feedback!,フィードバックありがとうございます！,
Thank you for your message,メッセージをありがとうございます,
Thanks,ありがとうございます,
The Auto Repeat for this document has been disabled.,このドキュメントの自動繰り返しは無効になりました。,
The Bulk Update could not happen due to <b>{0}</b>,<b>{0}</b>のため、一括更新は実行できませんでした,
The CSV format is case sensitive,CSV形式は大文字と小文字を区別します,
"The Client ID obtained from the Google Cloud Console under <a href=""https://console.cloud.google.com/apis/credentials"">
""APIs &amp; Services"" &gt; ""Credentials""
</a>","Google Cloud Consoleの<a href=""https://console.cloud.google.com/apis/credentials"">
「APIとサービス」&gt;「認証情報」
</a>で取得したクライアントID",
The Condition '{0}' is invalid,条件「{0}」は無効です,
The File URL you've entered is incorrect,入力されたファイルURLが正しくありません,
The Next Scheduled Date cannot be later than the End Date.,次のスケジュール日は終了日より遅くすることはできません。,
The Push Relay Server URL key (`push_relay_server_url`) is missing in your site config,サイト設定にプッシュリレーサーバーURLキー (`push_relay_server_url`) がありません,
The User record for this request has been auto-deleted due to inactivity by system admins.,このリクエストのユーザーレコードは、システム管理者による非アクティブのため自動削除されました。,
"The application has been updated to a new version, please refresh this page",アプリケーションが新しいバージョンに更新されました。このページを更新してください,
The application name will be used in the Login page.,アプリケーション名はログインページで使用されます。,
The attachments could not be correctly linked to the new document,添付ファイルを新しいドキュメントに正しくリンクできませんでした,
"The browser API key obtained from the Google Cloud Console under <a href=""https://console.cloud.google.com/apis/credentials"">
""APIs &amp; Services"" &gt; ""Credentials""
</a>","Google Cloud Consoleの<a href=""https://console.cloud.google.com/apis/credentials"">
「APIとサービス」&gt;「認証情報」
</a>で取得したブラウザAPIキー",
The changes have been reverted.,変更は元に戻されました。,
The column {0} has {1} different date formats. Automatically setting {2} as the default format as it is the most common. Please change other values in this column to this format.,列{0}には{1}種類の異なる日付形式があります。最も一般的な形式である{2}をデフォルト形式として自動設定します。この列の他の値をこの形式に変更してください。,
The comment cannot be empty,コメントは空にできません,
The configured SMTP server does not support DSN (Delivery Status Notification).,設定されたSMTPサーバーはDSN（配信ステータス通知）をサポートしていません。,
The contents of this email are strictly confidential. Please do not forward this email to anyone.,このメールの内容は厳重に機密です。このメールを他者に転送しないでください。,
The count shown is an estimated count. Click here to see the accurate count.,表示されている件数は推定値です。正確な件数を見るにはここをクリックしてください。,
The country's ISO 3166 ALPHA-2 code.,国のISO 3166 ALPHA-2コード。,
The default value for the Check field {0} must be either '0' or '1',チェックフィールド{0}のデフォルト値は「0」または「1」のいずれかである必要があります,
The document could not be correctly assigned,ドキュメントを正しく割り当てできませんでした,
The document has been assigned to {0},ドキュメントは{0}に割り当てられました,
"The document type selected is a child table, so the parent document type is required.",選択した文書タイプは子テーブルのため、親の文書タイプが必要です。,
The email button is enabled for the user in the document.,ドキュメント内のユーザーに対してメールボタンが有効になっています。,
The field {0} in {1} does not allow ignoring user permissions,{1}のフィールド{0}はユーザー権限の無視を許可していません,
The field {0} in {1} links to {2} and not {3},{1}のフィールド{0}は{3}ではなく{2}にリンクしています,
The field {0} is mandatory,The field {0}は必須です,
The fieldname you've specified in Attached To Field is invalid,「添付先フィールド」で指定したフィールド名が無効です,
The following Assignment Days have been repeated: {0},以下の割り当て日が重複しています: {0},
The following Header Script will add the current date to an element in 'Header HTML' with class 'header-content',以下のヘッダースクリプトは、「ヘッダーHTML」内のクラス「header-content」を持つ要素に現在の日付を追加します,
The following configured IMAP folder(s) were not found or are not accessible on the server:<br><ul>{0}</ul>Please verify the folder names exactly as they appear on the server and ensure the account has access to them.,以下の設定済みIMAPフォルダがサーバーで見つからないか、アクセスできません。<br><ul>{0}</ul>サーバーに表示されているフォルダ名を正確に確認し、アカウントがそれらにアクセスできることを確認してください。,
The following values are invalid: {0}. Values must be one of {1},以下の値は無効です: {0}。値は{1}のいずれかである必要があります,
The following values do not exist for {0}: {1},{0}に対して以下の値は存在しません: {1},
The link will expire in {0} minutes,リンクは{0}分で期限切れになります,
The link you trying to login is invalid or expired.,ログインしようとしているリンクが無効であるか、期限切れです。,
"The meta description is an HTML attribute that provides a brief summary of a web page. Search engines such as Google often display the meta description in search results, which can influence click-through rates.",メタディスクリプションは、ウェブページの簡単な要約を提供するHTML属性です。Googleなどの検索エンジンは、検索結果にメタディスクリプションを表示することが多く、クリック率に影響を与える可能性があります。,
"The meta image is unique image representing the content of the page. Images for this Card should be at least 280px in width, and at least 150px in height.",メタ画像は、ページのコンテンツを表すユニークな画像です。このカードの画像は、幅280px以上、高さ150px以上である必要があります。,
The name that will appear in Google Calendar,Googleカレンダーに表示される名前,
The next tour will start from where the user left off.,次のツアーは、ユーザーが中断した場所から開始されます。,
The number of seconds until the request expires,リクエストが期限切れになるまでの秒数,
The password of your account has expired.,アカウントのパスワードが期限切れになりました。,
The print button is enabled for the user in the document.,ドキュメントの印刷ボタンは、ユーザーに対して有効になっています。,
The process for deletion of {0} data associated with {1} has been initiated.,{1}に関連する{0}データの削除プロセスが開始されました。,
"The project number obtained from Google Cloud Console under <a href=""https://console.cloud.google.com/iam-admin/settings"">
""IAM &amp; Admin"" &gt; ""Settings""
</a>","<a href=""https://console.cloud.google.com/iam-admin/settings"">
「IAM &amp; 管理」&gt;「設定」
</a>の下、Google Cloud Consoleから取得したプロジェクト番号",
The report you requested has been generated.<br><br>Click here to download:<br><a href='{0}'>{0}</a><br><br>This link will expire in {1} hours.,ご依頼のレポートが生成されました。<br><br>ダウンロードはこちら:<br><a href='{0}'>{0}</a><br><br>このリンクは{1}時間で期限切れになります。,
The reset password link has been expired,パスワードリセットリンクは期限切れになりました。,
The reset password link has either been used before or is invalid,パスワードリセットリンクは以前に使用されたか、無効です。,
The resource you are looking for is not available,お探しのリソースは利用できません。,
The role {0} should be a custom role.,ロール{0}はカスタムロールである必要があります。,
The selected document {0} is not a {1}.,選択されたドキュメント{0}は{1}ではありません。,
The system is being updated. Please refresh again after a few moments.,システムが更新中です。しばらくしてから再度更新してください。,
The system provides many pre-defined roles. You can add new roles to set finer permissions.,システムは多くの事前定義されたロールを提供します。より詳細な権限を設定するために、新しいロールを追加できます。,
The total column width cannot be more than 10.,列幅の合計は 10 を超えられません。,
The user can create a new Item but cannot edit existing items.,ユーザーは新しい品目を作成できますが、既存の品目を編集することはできません。,
The user can delete Draft / Cancelled documents.,ユーザーは下書き/キャンセルされたドキュメントを削除できます。,
The user can export report data.,ユーザーはレポートデータをエクスポートできます。,
The user can import new records or update existing data for the document.,ユーザーは新しいレコードをインポートしたり、ドキュメントの既存データを更新したりできます。,
The user can select a Customer in Sales Order but cannot open the Customer master.,ユーザーは受注で顧客を選択できますが、顧客マスターを開くことはできません。,
The user can share document access with another user.,ユーザーは別のユーザーとドキュメントアクセスを共有できます。,
The user can update a customer or any other fields in an existing Sales Order but cannot create a new Sales Order.,ユーザーは既存の受注で顧客またはその他のフィールドを更新できますが、新しい受注を作成することはできません。,
The user can view Sales Invoices but cannot modify any field values in them.,ユーザーは売上請求書を表示できますが、その中のフィールド値を変更することはできません。,
"The value of the field {0} is too long in the {1} document. To resolve this issue, please reduce the value length or change the {0} field Type to Long Text using customize form, and then try again.",{1}ドキュメントのフィールド{0}の値が長すぎます。この問題を解決するには、値の長さを短くするか、フォームのカスタマイズを使用して{0}フィールドのタイプを「長文テキスト」に変更し、もう一度試してください。,
The value you pasted was {0} characters long. Max allowed characters is {1}.,貼り付けた値は{0}文字でした。許可される最大文字数は{1}です。,
The webhook will be triggered if this expression is true,この式が真の場合、ウェブフックがトリガーされます。,
The {0} is already on auto repeat {1},{0}はすでに自動繰り返し{1}に設定されています,
Theme,テーマ,
Theme Changed,テーマが変更されました,
Theme Configuration,テーマ設定,
Theme URL,テーマURL,
There are documents which have workflow states that do not exist in this Workflow. It is recommended that you add these states to the Workflow and change their states before removing these states.,このワークフローに存在しないワークフローステータスを持つドキュメントがあります。これらのステータスをワークフローに追加し、削除する前にそれらのステータスを変更することをお勧めします。,
There are no upcoming events for you.,あなたの今後のイベントはありません。,
"There are no {0} for this {1}, why don't you start one!",この{1}には{0}がありません。始めてみませんか！,
There are {0} with the same filters already in the queue:,同じフィルターを持つ{0}がすでにキューにあります:,
There can be only 9 Page Break fields in a Web Form,ウェブフォームには9つの改ページフィールドのみ設定できます,
There can be only one Fold in a form,フォームには1つの折りたたみのみ設定できます,
There is an error in your Address Template {0},あなたの住所テンプレート{0}にエラーがあります,
There is no data to be exported,エクスポートするデータがありません,
"There is no task called ""{}""",「{}」というタスクはありません,
There is nothing new to show you right now.,現時点では表示する新しいものはありません。,
There is some problem with the file url: {0},ファイルURLに問題があります: {0},
There is {0} with the same filters already in the queue:,同じフィルターを持つ{0}がすでにキューにあります:,
There must be atleast one permission rule.,少なくとも1つの権限ルールが必要です。,
There was an error building this page,このページの構築中にエラーが発生しました,
There was an error saving filters,フィルターの保存中にエラーが発生しました,
There were errors,エラーが発生しました,
There were errors while creating the document. Please try again.,ドキュメントの作成中にエラーが発生しました。もう一度お試しください。,
There were errors while sending email. Please try again.,メール送信中にエラーが発生しました。もう一度お試しください。,
There were errors. Please report this.,エラーが発生しました。報告してください。,
"There were some errors setting the name, please contact the administrator",名前の設定中にいくつかのエラーが発生しました。管理者にお問い合わせください。,
These announcements will appear inside a dismissible alert below the Navbar.,これらのアナウンスは、ナビゲーションバーの下にある解除可能なアラート内に表示されます。,
"These fields are used to provide resource server metadata to clients querying the ""well known protected resource"" end point.",これらのフィールドは、「well known protected resource」エンドポイントを照会するクライアントにリソースサーバーのメタデータを提供するために使用されます。,
These settings are required if 'Custom' LDAP Directory is used,「カスタム」LDAPディレクトリが使用されている場合、これらの設定は必須です。,
These values will be automatically updated in transactions and also will be useful to restrict permissions for this user on transactions containing these values.,これらの値はトランザクションで自動的に更新され、これらの値を含むトランザクションでこのユーザーの権限を制限するのにも役立ちます。,
Third Party Apps,サードパーティアプリ,
Third Party Authentication,サードパーティ認証,
This Currency is disabled. Enable to use in transactions,この通貨は無効です。トランザクションで使用するには有効にしてください。,
This Kanban Board will be private,このカンバンボードはプライベートになります,
This Month,今月,
This PDF cannot be uploaded as it contains unsafe content.,このPDFは安全でないコンテンツが含まれているため、アップロードできません。,
This Quarter,今四半期,
This Web Form Request has already been used,このWebフォームリクエストはすでに使用されています,
This Web Form Request has expired,このWebフォームリクエストは期限切れです,
This Week,今週,
This Year,今年,
This action is irreversible. Do you wish to continue?,このアクションは元に戻せません。続行しますか？,
This action is only allowed for {},このアクションは{}にのみ許可されています,
This cannot be undone,これは元に戻せません,
This card is visible only to Administrator and System Managers by default. Set a DocType to share with users who have read access.,このカードは、デフォルトでは管理者とシステムマネージャーのみに表示されます。読み取りアクセス権を持つユーザーと共有するためにDocTypeを設定してください。,Number Card
This card will be available to all Users if this is set,これが設定されている場合、このカードはすべてのユーザーが利用できるようになります,
This chart will be available to all Users if this is set,これが設定されている場合、このチャートはすべてのユーザーが利用できるようになります,
This doctype has no orphan fields to trim,このDocTypeには、トリミングする孤立フィールドがありません,
